"NAVN","REGISTERENHETID","LAT","LON"
"MODERNE BYGG ENTREPRENØR AS",4157978,69.6408517931324,18.9177740437342
"MODERNE BYGG ENTREPRENØR AS",4157979,69.6409654584446,18.9175111672845
"MODERNE BYGG ENTREPRENØR AS",4215613,69.6409654584446,18.9175111672845
"Jahpron Nordic AS",4099063,69.6661027756931,18.9642325853742
"TROMSØBRYGGEN AS",4099941,69.6506808130765,18.9593139667136
"TROMSØBRYGGEN AS",4099942,69.6506808130765,18.9593139667136
"TROMSØBRYGGEN AS",4099943,69.6506808130765,18.9593139667136
"ARCTIC BYGG AS",3124708,69.7721549314818,19.2488865216381
"NORD FORSIKRINGSMEGLING AS",3144928,69.655751128777,18.9567739541574
"BLÅ ROCK EIENDOM AS",3124619,69.775435611981,19.3443576211694
"BLÅ ROCK EIENDOM AS",3144926,69.6552622327142,18.9569410215996
"BLÅ ROCK EIENDOM AS",3144981,69.6469314990686,18.9534789939163
"BLÅ ROCK EIENDOM AS",3146131,69.6469996699358,18.9531251951948
"BLÅ ROCK EIENDOM AS",3146278,69.6469595409224,18.9538687683377
"BLÅ ROCK EIENDOM AS",3146279,69.6469681142893,18.9538471362878
"BLÅ ROCK EIENDOM AS",3146888,69.6469701823555,18.9533571496329
"Tind Konsult AS",3127439,69.6463823330618,18.9844762339508
"Tind Konsult AS",3137985,69.6703289438598,18.9213704658774
"Tind Konsult AS",3139420,69.6686348294101,18.9694595259102
"Tind Konsult AS",3141952,69.6831497376102,18.9957303651857
"Tind Konsult AS",3142329,69.6860761449573,19.0041170012404
"Tind Konsult AS",4098066,69.6444708255227,18.9918855064761
"Tind Konsult AS",4098106,69.6473362861673,18.9828226876834
"Tind Konsult AS",4118124,69.6599755583809,18.9666261152744
"Tind Konsult AS",4118125,69.6599755583809,18.9666261152744
"Tind Konsult AS",4166556,69.6572839518032,18.9660714767862
"Tind Konsult AS",4176395,69.6342167468058,17.9886626148186
"Tind Konsult AS",234599968,69.6399127672965,18.9436975173322
"Tind Konsult AS",234617002,69.639292709801,18.9403910370578
"E.ELDE EIENDOM AS",4099253,69.674995878967,18.9648302498917
"E.ELDE EIENDOM AS",4099254,69.674995878967,18.9648302498917
"E.ELDE EIENDOM AS",4099255,69.674995878967,18.9648302498917
"E.ELDE EIENDOM AS",4099256,69.674995878967,18.9648302498917
"EIDKJOSEN INDUSTRIPARK AS",3131069,69.6729986506196,18.7460499752074
"JMS MASKIN AS",3129701,69.5112132257194,19.0111915109567
"Tromsø Bygg Service AS",3142263,69.687244363263,19.0041050009486
"Tromsø Bygg Service AS",3142439,69.6871949370146,19.0043025355608
"Tromsø Bygg Service AS",4176882,69.6590203041484,18.9568152824027
"Tromsø Bygg Service AS",4176883,69.6590203041484,18.9568152824027
"Tromsø Bygg Service AS",4176884,69.6590203041484,18.9568152824027
"Tromsø Bygg Service AS",4321412,69.6321955696135,18.9210941382933
"Tromsø Bygg Service AS",4321413,69.6322283917074,18.9211930384773
"IVERSEN ANTON VEI 7   9   11 AS",3145267,69.6583115715591,18.9563732853177
"JENSEN T E AS",4099583,69.6543127144602,18.9500849395434
"JENSEN T E AS",4099675,69.6508495213223,18.9526338355546
"AKTEIN AS",3135376,69.7044618489791,18.9835850317969
"AKTEIN AS",4125901,69.7044618489791,18.9835850317969
"AKTEIN AS",4125902,69.7044618489791,18.9835850317969
"AKTEIN AS",4125903,69.7044618489791,18.9835850317969
"MARIA AS",3143716,69.5976530111872,18.0331869528764
"TATAMI AS",3136867,69.6739787036915,18.9396303380696
"TATAMI AS",3145306,69.6478747870084,18.9478989494563
"TATAMI AS",3291047,69.6650089887846,18.926186152023
"TATAMI AS",3302201,69.6655807056479,18.9275344177325
"TATAMI AS",3309874,69.6480735470006,18.9482482022437
"TATAMI AS",4099663,69.6506137684197,18.9523318167625
"TATAMI AS",4100055,69.6483797199748,18.9494124009913
"TATAMI AS",4189801,69.6484446769769,18.9502375193826
"HARILA TROMS AS",3142294,69.6961245553079,19.0137775554956
"TES Eiendom AS",3142396,69.6923905030312,19.0124493198625
"TES Eiendom AS",3459374,69.6922805643644,19.0137217789957
"TES Eiendom AS",234456557,69.665973252845,19.0302379889206
"Dagenborg AS",3142325,69.6990727912693,19.015681766038
"NAUTIC AS",4098482,69.7001180896113,18.9764467889882
"Johnsen J A AS",3141106,69.6456648999321,18.9279006192255
"Johnsen J A AS",274580696,69.6458940533911,18.9280978394235
"Johnsen J A AS",274580697,69.6458727045455,18.9282487337918
"Johnsen J A AS",274580698,69.6458839549557,18.9281475860517
"Johnsen J A AS",274580699,69.6458045883468,18.9280812938439
"Johnsen J A AS",274580700,69.6457436906694,18.9279926107427
"Johnsen J A AS",274580701,69.645722341917,18.9281435041557
"Johnsen J A AS",274580702,69.6457341682161,18.9280166566544
"Johnsen J A AS",274580703,69.6456648999321,18.9279006192255
"STORELVA D8 AS",3131388,69.6846334690241,18.7890274040096
"STORELVA D8 AS",3131389,69.684679875871,18.7889581456405
"STORELVA D8 AS",3131390,69.6847268384072,18.7888631351351
"STORELVA D8 AS",3131391,69.6847732451909,18.7887938761053
"STORELVA D8 AS",3131392,69.6850400159758,18.7889191124191
"STORELVA D8 AS",3131393,69.6850433502479,18.7887645991078
"STORELVA D8 AS",3131394,69.685038292127,18.7885827342775
"STORELVA D8 AS",3131395,69.6850416261035,18.7884282209187
"STORELVA D8 AS",3131396,69.6850449599443,18.788273707508
"STORELVA D8 AS",3131397,69.6850516272188,18.7879646805311
"STORELVA D8 AS",3131398,69.685046012711,18.7878085680556
"STORELVA D8 AS",3131399,69.6850409536001,18.7876267034062
"STORELVA D8 AS",3131400,69.6850442867366,18.7874721898573
"STORELVA D8 AS",3131401,69.6850565676839,18.7873192749591
"STORELVA D8 AS",3131402,69.684780231419,18.786804582109
"STORELVA D8 AS",3131403,69.684826637405,18.7867353183857
"STORELVA D8 AS",3131404,69.6848819913179,18.7866676527741
"STORELVA D8 AS",3131405,69.6849283972513,18.7865983884232
"STORELVA D8 AS",3131406,69.6849748031581,18.7865291237711
"STORELVA D8 AS",3131407,69.6850301569939,18.7864614571566
"STORELVA D8 AS",3131455,69.6843016204338,18.7870473876952
"STORELVA D8 AS",3131457,69.6843759995092,18.7870555052013
"STORELVA D8 AS",3131458,69.6844163763739,18.7870575483155
"STORELVA D8 AS",3131459,69.6844703417979,18.787054263781
"STORELVA D8 AS",3131460,69.6845295649018,18.7870570886902
"STORELVA D8 AS",3131461,69.6845750883556,18.7870703916429
"STORELVA D8 AS",3131462,69.6846629448971,18.7870783320285
"STORELVA D8 AS",3131470,69.6843202347183,18.788557805566
"STORELVA D8 AS",3131471,69.6842894438286,18.7883196470927
"STORELVA D8 AS",3131472,69.6842497046744,18.7880798903483
"STORELVA D8 AS",3131473,69.6842183575678,18.7878674845963
"STORELVA D8 AS",3131474,69.6840057694563,18.7873124936214
"STORELVA D8 AS",3131475,69.684088522902,18.7872238767431
"STORELVA D8 AS",3131476,69.6841891722033,18.787138456283
"Norrøna Eiendom AS",3137030,69.6698314703921,18.9166151016583
"Norrøna Eiendom AS",3137475,69.6696613951639,18.9157827920182
"Norrøna Eiendom AS",3137884,69.6637392922475,18.9147855032234
"Norrøna Eiendom AS",3137917,69.6663276039044,18.9162265986033
"Norrøna Eiendom AS",3137973,69.6690232235148,18.9206253167416
"Norrøna Eiendom AS",3138092,69.6666215679143,18.9247796367978
"Norrøna Eiendom AS",3138093,69.6667606832199,18.9249861986776
"Norrøna Eiendom AS",3138094,69.6669367355496,18.9251479318097
"Norrøna Eiendom AS",3138095,69.6670686307855,18.9252756650165
"Norrøna Eiendom AS",3138096,69.6672100480774,18.9253793286755
"Norrøna Eiendom AS",3138097,69.6673520409579,18.9254572670963
"Norrøna Eiendom AS",3138098,69.6674934581311,18.9255609333931
"Norrøna Eiendom AS",3138099,69.6677052959178,18.9257292989997
"Norrøna Eiendom AS",3138100,69.6678550837081,18.9258603516845
"Norrøna Eiendom AS",3138101,69.668004871393,18.9259914062422
"Norrøna Eiendom AS",3138102,69.6681552347249,18.9260967350791
"Norrøna Eiendom AS",3138103,69.6682954999455,18.9262518652037
"Norrøna Eiendom AS",3138104,69.6684363408161,18.9263812694721
"Norrøna Eiendom AS",3138105,69.6672727198893,18.9261917494536
"Norrøna Eiendom AS",3138106,69.6673705556518,18.926235688407
"Norrøna Eiendom AS",3138107,69.6674314538396,18.9263244583704
"Norrøna Eiendom AS",3138108,69.6675376602751,18.9263957808743
"Norrøna Eiendom AS",3138109,69.6676080806805,18.9264604808946
"Norrøna Eiendom AS",3138110,69.6676958182437,18.9265542200432
"Norrøna Eiendom AS",3138111,69.6677919264192,18.9266753430067
"Norrøna Eiendom AS",3138112,69.667907655039,18.9267225971895
"Norrøna Eiendom AS",3138113,69.6679512358279,18.926782331546
"Norrøna Eiendom AS",3138114,69.668066388555,18.9268553141522
"Norrøna Eiendom AS",3138115,69.6681457552723,18.9269216733879
"Norrøna Eiendom AS",3138116,69.6682251219624,18.9269880331265
"Norrøna Eiendom AS",3138117,69.6682955421329,18.9270527372575
"Norrøna Eiendom AS",3138118,69.6682144863041,18.9278644288723
"Norrøna Eiendom AS",3138119,69.6681284774376,18.9276934994518
"Norrøna Eiendom AS",3138120,69.6680473830808,18.927704319645
"Norrøna Eiendom AS",3138121,69.6679703205388,18.9275350485144
"Norrøna Eiendom AS",3138122,69.6678898021489,18.9275201420189
"Norrøna Eiendom AS",3138123,69.6677997613114,18.9275293065086
"Norrøna Eiendom AS",3138124,69.6675985995843,18.9272853977494
"Norrøna Eiendom AS",3138125,69.6675203848172,18.9271675853363
"Norrøna Eiendom AS",3138126,69.6674410181853,18.9271012271972
"Norrøna Eiendom AS",3138127,69.66735443267,18.9269560337531
"Norrøna Eiendom AS",3138128,69.6673024813012,18.9268689182578
"Norrøna Eiendom AS",3138129,69.6670216420459,18.9261711178746
"Norrøna Eiendom AS",3138130,69.6670493670715,18.9265379079255
"Norrøna Eiendom AS",3138131,69.6670765154612,18.9269304251794
"Norrøna Eiendom AS",3138132,69.6671085778829,18.9275046835591
"Norrøna Eiendom AS",3138133,69.6672499938123,18.9276083622296
"Norrøna Eiendom AS",3138134,69.6673807352191,18.9277875658181
"Norrøna Eiendom AS",3138135,69.6675025299512,18.9279651152045
"Norrøna Eiendom AS",3138136,69.667613649854,18.9282181907596
"Norrøna Eiendom AS",3138137,69.6677354441347,18.9283957445859
"Norrøna Eiendom AS",3138138,69.6678722505712,18.9287052497641
"Norrøna Eiendom AS",3138139,69.6681189904896,18.9285184358184
"Norrøna Eiendom AS",3138140,69.668038776707,18.9288910928575
"Norrøna Eiendom AS",3138141,69.6679747264205,18.9293442429284
"Norrøna Eiendom AS",3244820,69.664565480588,18.9227203917618
"Norrøna Eiendom AS",3254572,69.6642823237482,18.9221256287768
"Norrøna Eiendom AS",3254573,69.6642572095455,18.9220434987487
"Norrøna Eiendom AS",3254574,69.6641902381473,18.9218244862889
"Norrøna Eiendom AS",3254575,69.6641472306941,18.9217390499589
"Norrøna Eiendom AS",3254576,69.6642719703484,18.9225886430486
"Norrøna Eiendom AS",3254577,69.6642177158582,18.9226044427685
"Norrøna Eiendom AS",3254578,69.664101985999,18.9225572197138
"Norrøna Eiendom AS",3254579,69.6640399353974,18.9225199201089
"Norrøna Eiendom AS",3254580,69.6639230550945,18.9225241430997
"Norrøna Eiendom AS",3254581,69.6638688006088,18.9225399427475
"Norrøna Eiendom AS",3284143,69.6660806506562,18.9284768260319
"Norrøna Eiendom AS",3284144,69.6649995092838,18.9270109681152
"Norrøna Eiendom AS",3284145,69.6655299947516,18.9274320391931
"Norrøna Eiendom AS",3284146,69.6666876355422,18.9295734332341
"Norrøna Eiendom AS",3291046,69.664854595173,18.9262609039141
"Norrøna Eiendom AS",3291050,69.6654375789444,18.926704584112
"Norrøna Eiendom AS",3291051,69.6656554828612,18.9270032228018
"Norrøna Eiendom AS",3291052,69.6657862249564,18.9271824089781
"Norrøna Eiendom AS",3291053,69.6659097481341,18.9272827668362
"Norrøna Eiendom AS",3291054,69.6660399139846,18.9274876819026
"Norrøna Eiendom AS",3291055,69.6662179985386,18.9279597886591
"Norrøna Eiendom AS",3291056,69.6663464354165,18.9282418868996
"Norrøna Eiendom AS",3291057,69.6664474562927,18.928544744316
"Norrøna Eiendom AS",3291058,69.6665574231117,18.9288492613239
"Norrøna Eiendom AS",3291059,69.6667043276584,18.9291089574109
"Norrøna Eiendom AS",3291060,69.6668500793508,18.9294201089337
"Norrøna Eiendom AS",3298970,69.6653068776248,18.9273261631866
"Norrøna Eiendom AS",3298971,69.6652716675713,18.9272938152927
"Norrøna Eiendom AS",3298972,69.6652191404326,18.9272324316531
"Norrøna Eiendom AS",3298973,69.6651570908782,18.9271951163703
"Norrøna Eiendom AS",3298974,69.6651045637027,18.9271337333123
"Norrøna Eiendom AS",3298975,69.6650520365046,18.9270723505606
"Norrøna Eiendom AS",3301602,69.6661236547577,18.9285622837992
"Norrøna Eiendom AS",3301603,69.6661756052941,18.9286493985071
"Norrøna Eiendom AS",3301604,69.6662180331774,18.9287605821766
"Norrøna Eiendom AS",3301605,69.6662694074639,18.9288734229866
"Norrøna Eiendom AS",3301606,69.6663118352021,18.9289846075959
"Norrøna Eiendom AS",3301607,69.6663536866835,18.9291215179708
"Norrøna Eiendom AS",3301608,69.6667429033912,18.9296327515196
"Norrøna Eiendom AS",3301609,69.6667933522223,18.9297066770741
"Norrøna Eiendom AS",3302202,69.6656302607463,18.9276081685991
"Norrøna Eiendom AS",3302203,69.6656602524976,18.9277532086525
"Norrøna Eiendom AS",3302204,69.6657249858691,18.9277910233418
"Norrøna Eiendom AS",3302271,69.6657778314492,18.9278783001362
"Norrøna Eiendom AS",3302272,69.6658239536312,18.9279849977464
"Norrøna Eiendom AS",3302273,69.6658750098149,18.9280719441691
"Norrøna Eiendom AS",3302274,69.6659218807342,18.9281452004157
"Norrøna Eiendom AS",3362449,69.667001367066,18.9314889239508
"Norrøna Eiendom AS",3362450,69.6670639921889,18.9315005290268
"Norrøna Eiendom AS",3362451,69.667172800629,18.9318565225892
"Norrøna Eiendom AS",3362452,69.6672259026873,18.9318921971041
"Norrøna Eiendom AS",3362453,69.6672873745755,18.9319552562376
"Norrøna Eiendom AS",3362454,69.6673499996613,18.9319668628656
"Norrøna Eiendom AS",3362455,69.6674025250802,18.9320282644659
"Norrøna Eiendom AS",3362456,69.6674550504764,18.9320896663727
"Norrøna Eiendom AS",3362457,69.6675165222886,18.9321527267732
"Norrøna Eiendom AS",3362458,69.6675785707192,18.9321900608349
"Norrøna Eiendom AS",3362459,69.6676310960552,18.9322514636605
"Norrøna Eiendom AS",3367296,69.6661179513354,18.9304211135148
"Norrøna Eiendom AS",3367297,69.6657381387872,18.9297308033036
"Norrøna Eiendom AS",3367298,69.6652443239115,18.9289160851676
"Norrøna Eiendom AS",3367300,69.6658054328826,18.9319389090804
"Norrøna Eiendom AS",3369582,69.6678766863638,18.9321161472107
"Norrøna Eiendom AS",3369583,69.6678654333725,18.9322173972391
"Norrøna Eiendom AS",3369584,69.667878712957,18.9324265302995
"Norrøna Eiendom AS",3369585,69.6678573599637,18.9325775758635
"Norrøna Eiendom AS",3369586,69.6678135000976,18.9329311200151
"Norrøna Eiendom AS",3369587,69.6677921466731,18.9330821645985
"Norrøna Eiendom AS",3386595,69.6649822669919,18.9285834267726
"Norrøna Eiendom AS",3386596,69.6650347936512,18.9286448130419
"Norrøna Eiendom AS",3386597,69.6650878964075,18.9286804758168
"Norrøna Eiendom AS",3386598,69.665166686334,18.9287725561623
"Norrøna Eiendom AS",3386599,69.6652867516428,18.9290272644433
"Norrøna Eiendom AS",3386600,69.6653470722484,18.9291417576163
"Norrøna Eiendom AS",3386601,69.665406816572,18.9292819756119
"Norrøna Eiendom AS",3396934,69.6655649719491,18.9294404199095
"Norrøna Eiendom AS",3396935,69.6656252922757,18.9295549157689
"Norrøna Eiendom AS",3396936,69.665686188788,18.9296436877857
"Norrøna Eiendom AS",3396937,69.6657984589182,18.929845300929
"Norrøna Eiendom AS",3396938,69.665859355278,18.9299340745111
"Norrøna Eiendom AS",3396939,69.6659794188491,18.9301887977219
"Norrøna Eiendom AS",3397069,69.6660307922121,18.9303016406811
"Norrøna Eiendom AS",3397070,69.6662045339776,18.930566312432
"Norrøna Eiendom AS",3409815,69.667297705093,18.9298905135274
"Norrøna Eiendom AS",4098901,69.6638090982972,18.9232004279149
"Norrøna Eiendom AS",4098902,69.6637669835109,18.9234767576488
"Norrøna Eiendom AS",4098903,69.6637525424747,18.9233191151699
"Norrøna Eiendom AS",4098904,69.6637147709711,18.9238028765457
"Norrøna Eiendom AS",4098905,69.6637311973691,18.9234701408486
"Norrøna Eiendom AS",4098906,69.6636807110182,18.9237190924681
"Norrøna Eiendom AS",4098907,69.6636486927994,18.923945629492
"Norrøna Eiendom AS",4098908,69.6637009056005,18.923619511963
"Norrøna Eiendom AS",4098909,69.66366051638,18.9238186727829
"Norrøna Eiendom AS",4098910,69.6641127052631,18.9232823906376
"Norrøna Eiendom AS",4098911,69.6640783861356,18.92361182388
"Norrøna Eiendom AS",4098912,69.664066246593,18.9233512880913
"Norrøna Eiendom AS",4098913,69.664047518845,18.9237869199122
"Norrøna Eiendom AS",4098914,69.664020103851,18.9238076795036
"Norrøna Eiendom AS",4098915,69.6639944150475,18.9237512711593
"Norrøna Eiendom AS",4098916,69.664015500528,18.9240134607297
"Norrøna Eiendom AS",4098917,69.6639797144102,18.9240068429379
"Norrøna Eiendom AS",4098918,69.6639534502481,18.9239761570369
"Norrøna Eiendom AS",4117240,69.6658752270812,18.9244090685085
"Norrøna Eiendom AS",4117241,69.6658299189688,18.9244265194477
"Norrøna Eiendom AS",4117242,69.6657571957848,18.9244647306974
"Norrøna Eiendom AS",4117243,69.6658322209289,18.9243236201124
"Norrøna Eiendom AS",4117244,69.6657505512422,18.9243601769676
"Norrøna Eiendom AS",4117245,69.6656755260702,18.9245012868873
"Norrøna Eiendom AS",4117246,69.6656111738772,18.9245668769924
"Norrøna Eiendom AS",4117247,69.6655473971854,18.9246067422217
"Norrøna Eiendom AS",4117248,69.6657439066372,18.9242556233018
"Norrøna Eiendom AS",4117249,69.6656688815483,18.9243967335494
"Norrøna Eiendom AS",4117250,69.6656045293933,18.9244623239522
"Norrøna Eiendom AS",4117251,69.6655407527243,18.9245021894842
"Norrøna Eiendom AS",4117252,69.6656622369638,18.9242921802754
"Norrøna Eiendom AS",4117253,69.6655984603318,18.9243320464231
"Norrøna Eiendom AS",4117254,69.6655341082007,18.9243976368105
"Norrøna Eiendom AS",4117255,69.665373070769,18.9243678516027
"Norrøna Eiendom AS",4117256,69.665229926378,18.9243413762674
"Norrøna Eiendom AS",4117257,69.6653551777206,18.9243645421649
"Norrøna Eiendom AS",4117258,69.6652405993352,18.9242658586042
"Norrøna Eiendom AS",4117259,69.6653387495542,18.9246973025372
"Norrøna Eiendom AS",4117260,69.6652057027952,18.9246210317289
"Norrøna Eiendom AS",4117261,69.6653372846719,18.9243612327331
"Norrøna Eiendom AS",4117262,69.6652579169118,18.9242948920818
"Norrøna Eiendom AS",4117263,69.6653482716087,18.9246732331545
"Norrøna Eiendom AS",4117264,69.665216375872,18.9245455142951
"Norrøna Eiendom AS",4117265,69.6653193916232,18.9243579233073
"Norrøna Eiendom AS",4117266,69.6652478194273,18.9243446856635
"Norrøna Eiendom AS",4117267,69.6651271717965,18.9241157281459
"Norrøna Eiendom AS",4117268,69.6650001940595,18.9241697355074
"Norrøna Eiendom AS",4117269,69.6651343919574,18.9241945547339
"Norrøna Eiendom AS",4117270,69.6650019204133,18.9240925639976
"Norrøna Eiendom AS",4117271,69.6649776972347,18.9243722167574
"Norrøna Eiendom AS",4117272,69.6651254454311,18.9241929001084
"Norrøna Eiendom AS",4117273,69.6650192380204,18.9241215970035
"Norrøna Eiendom AS",4117274,69.6651101686116,18.9244742091137
"Norrøna Eiendom AS",4117275,69.6649759707583,18.9244493881533
"Norrøna Eiendom AS",4117276,69.6651075523784,18.9241895908619
"Norrøna Eiendom AS",4117277,69.6650371310748,18.9241249061771
"Norrøna Eiendom AS",4117278,69.6648957129579,18.9240212618236
"Norrøna Eiendom AS",4117279,69.6647626658823,18.9239449969039
"Norrøna Eiendom AS",4117280,69.6648694488045,18.9239905745529
"Norrøna Eiendom AS",4117281,69.6647889300444,18.9239756839608
"Norrøna Eiendom AS",4117282,69.6648714898966,18.9243009132722
"Norrøna Eiendom AS",4117283,69.6647384429472,18.9242246466946
"Norrøna Eiendom AS",4117284,69.6648431846455,18.9239598873588
"Norrøna Eiendom AS",4117285,69.664815194201,18.9240063710943
"Norrøna Eiendom AS",4117286,69.6648541723188,18.924271880326
"Norrøna Eiendom AS",4117287,69.6647736535856,18.9242569886802
"Norrøna Eiendom AS",4117288,69.66482790821,18.9242411928078
"Norrøna Eiendom AS",4117289,69.6647999176921,18.9242876761378
"Norrøna Eiendom AS",4117290,69.6648132068309,18.9244967742438
"Norrøna Eiendom AS",4117291,69.6647601031905,18.9244611223862
"Norrøna Eiendom AS",4117292,69.6646558829457,18.9238994197264
"Norrøna Eiendom AS",4117293,69.664523411212,18.9237974331997
"Norrøna Eiendom AS",4117294,69.6646385652994,18.923870387405
"Norrøna Eiendom AS",4117295,69.664549675402,18.9238281197216
"Norrøna Eiendom AS",4117296,69.6646221381016,18.9242031369701
"Norrøna Eiendom AS",4117297,69.66449803763,18.9241285264801
"Norrøna Eiendom AS",4117298,69.664621247648,18.9238413551311
"Norrøna Eiendom AS",4117299,69.6645759395865,18.9238588063202
"Norrøna Eiendom AS",4117300,69.6646042450481,18.924199827804
"Norrøna Eiendom AS",4117301,69.6645243017611,18.9241592133725
"Norrøna Eiendom AS",4117302,69.6645779809246,18.9241691407435
"Norrøna Eiendom AS",4117303,69.6645499904266,18.9242156236303
"Norrøna Eiendom AS",4117304,69.6645745281252,18.9243234806567
"Norrøna Eiendom AS",4132931,69.6665012698341,18.9257389765691
"Norrøna Eiendom AS",4132932,69.6661621420274,18.9252370888755
"Norrøna Eiendom AS",4132933,69.6664314248192,18.9256485568789
"Norrøna Eiendom AS",4132934,69.6665431238608,18.9258758818421
"Norrøna Eiendom AS",4132935,69.6665113677197,18.9256891807366
"Norrøna Eiendom AS",4132936,69.6664415226789,18.9255987611657
"Norrøna Eiendom AS",4132937,69.6664022825493,18.9257464927699
"Norrøna Eiendom AS",4132938,69.6665537974886,18.925800360314
"Norrøna Eiendom AS",4132939,69.6665214655915,18.9256393848565
"Norrøna Eiendom AS",4132940,69.6664516205247,18.9255489654049
"Norrøna Eiendom AS",4132941,69.6663849652229,18.9257174565267
"Norrøna Eiendom AS",4132942,69.6661794594357,18.9252661244197
"Norrøna Eiendom AS",4132943,69.6660839258292,18.9251192920738
"Norrøna Eiendom AS",4132944,69.6661950499439,18.9253723357495
"Norrøna Eiendom AS",4132945,69.6660940235374,18.9250694969157
"Norrøna Eiendom AS",4132946,69.6660547838563,18.9252172271082
"Norrøna Eiendom AS",4132947,69.6662057233524,18.9252968151961
"Norrøna Eiendom AS",4132948,69.6661728153778,18.9251615683692
"Norrøna Eiendom AS",4132949,69.6661041212318,18.9250197017101
"Norrøna Eiendom AS",4132950,69.6660374664392,18.9251881917766
"Norrøna Eiendom AS",4132951,69.6658259403695,18.9254073723377
"Norrøna Eiendom AS",4132952,69.6657387777655,18.925287921667
"Norrøna Eiendom AS",4132953,69.6658360381574,18.9253575779204
"Norrøna Eiendom AS",4132954,69.6657488755191,18.9252381273954
"Norrøna Eiendom AS",4132955,69.665712513844,18.925257231591
"Norrøna Eiendom AS",4132956,69.6658461359314,18.9253077834555
"Norrøna Eiendom AS",4132957,69.6657589732588,18.9251883330762
"Norrøna Eiendom AS",4132958,69.6657226115888,18.9252074373658
"Norrøna Eiendom AS",4146028,69.665195138096,18.9262980888984
"Norrøna Eiendom AS",4146029,69.665195138096,18.9262980888984
"Norrøna Eiendom AS",4146030,69.6653365548147,18.9264017498899
"Norrøna Eiendom AS",4146031,69.6653365548147,18.9264017498899
"Norrøna Eiendom AS",4172330,69.666069492429,18.9317811910392
"Norrøna Eiendom AS",4172331,69.6660241836328,18.9317986263817
"Norrøna Eiendom AS",4172332,69.6659699283913,18.9318144037432
"Norrøna Eiendom AS",4172333,69.6658972036777,18.9318525898945
"Norrøna Eiendom AS",4172334,69.6658429484313,18.9318683670319
"Norrøna Eiendom AS",4172335,69.6657976396267,18.9318858020145
"Norrøna Eiendom AS",4172336,69.6657344379343,18.9318999210754
"Norrøna Eiendom AS",4172337,69.6656796060882,18.9319414223994
"Norrøna Eiendom AS",4172338,69.6660683392709,18.9318326408244
"Norrøna Eiendom AS",4172339,69.6660689158518,18.9318069159325
"Norrøna Eiendom AS",4172340,69.6660236070533,18.9318243512196
"Norrøna Eiendom AS",4172341,69.6659693518096,18.931840128515
"Norrøna Eiendom AS",4172342,69.6658966270907,18.931878314577
"Norrøna Eiendom AS",4172343,69.6657970630352,18.9319115265755
"Norrøna Eiendom AS",4172344,69.6656790294891,18.9319671468158
"Norrøna Eiendom AS",4172345,69.6656342972766,18.9319588571007
"Norrøna Eiendom AS",4172346,69.6658960505,18.9319040392581
"Norrøna Eiendom AS",4172347,69.6658423718422,18.9318940916483
"Norrøna Eiendom AS",4172348,69.6656784528861,18.9319928712307
"Norrøna Eiendom AS",4172349,69.6656337206751,18.9319845814617
"Norrøna Eiendom AS",4172350,69.6658054328826,18.9319389090804
"Norrøna Eiendom AS",4172351,69.6656778762794,18.9320185956442
"Norrøna Eiendom AS",4172352,69.6656331440698,18.9320103058213
"Norrøna Eiendom AS",4172353,69.6654758350434,18.9316143798826
"Norrøna Eiendom AS",4172354,69.6653979324955,18.9316825765862
"Norrøna Eiendom AS",4172355,69.66532809058,18.9315921422172
"Norrøna Eiendom AS",4172356,69.6652964387201,18.9313615762241
"Norrøna Eiendom AS",4172357,69.6655268894091,18.931701333538
"Norrøna Eiendom AS",4172358,69.6654693717265,18.9316622611431
"Norrøna Eiendom AS",4172359,69.665287406842,18.9314038150652
"Norrøna Eiendom AS",4172360,69.6652325623256,18.9314452875343
"Norrøna Eiendom AS",4172361,69.6655162987863,18.9317329514305
"Norrøna Eiendom AS",4172362,69.6654648129983,18.9317053291052
"Norrøna Eiendom AS",4172363,69.6653627232675,18.9316502213483
"Norrøna Eiendom AS",4172364,69.6652770767418,18.9314638948628
"Norrøna Eiendom AS",4172365,69.6655108751776,18.931814605799
"Norrøna Eiendom AS",4172366,69.6654616976069,18.9317641631113
"Norrøna Eiendom AS",4172368,69.6653967793712,18.9317340247516
"Norrøna Eiendom AS",4172369,69.6661237476677,18.9317654135252
"Norrøna Eiendom AS",4172370,69.6658060094781,18.9319131845101
"Norrøna Eiendom AS",4178466,69.6666051056994,18.9311313112423
"Norrøna Eiendom AS",4178467,69.6666867767139,18.9310947790739
"Norrøna Eiendom AS",4178468,69.6666486849769,18.9311910508761
"Norrøna Eiendom AS",4178469,69.6666330980089,18.9310848330873
"Norrøna Eiendom AS",4178470,69.666640891501,18.9311379419624
"Norrøna Eiendom AS",4178471,69.666578266348,18.9311263382179
"Norrøna Eiendom AS",4178472,69.6665306516486,18.9312466772367
"Norrøna Eiendom AS",4178473,69.6665228581887,18.9311935685993
"Norrøna Eiendom AS",4178474,69.6664674500044,18.9312607986329
"Norrøna Eiendom AS",4178475,69.6664752434445,18.9313139071554
"Norrøna Eiendom AS",4178476,69.6664830368683,18.9313670157166
"Norrøna Eiendom AS",4178477,69.6664305112011,18.9313056184621
"Norrøna Eiendom AS",4178478,69.6664383046278,18.931358726908
"Norrøna Eiendom AS",4178479,69.6664460980384,18.9314118353925
"Norrøna Eiendom AS",4178480,69.66637567949,18.9313471226387
